"Date Time","Open","High","Low","Close","Change","MACD","MACD-Signal","MACD-Histogram"
2017-06-05,1282.6,1286,1280.2,1282.7,2.5,14.625641025641016,1.757336182336202,12.868304843304815
2017-06-06,1282.5,1298.8,1282.1,1297.5,14.799999999999955,17.2275641025642,5.254985754985784,11.972578347578418
2017-06-07,1297,1297.6,1285,1293.2,-4.2999999999999545,19.077564102564338,8.54223646723651,10.535327635327828
2017-06-08,1289.5,1291.5,1273.5,1279.5,-13.700000000000045,19.720512820513022,11.412393162393224,8.308119658119798
2017-06-09,1283.5,1284.6,1266.7,1271.4,-8.099999999999909,20.164743589743694,13.809259259259356,6.355484330484337
2017-06-12,1269.7,1272.4,1265.6,1268.9,-2.5,19.931410256410118,15.695940170940226,4.235470085469892
2017-06-13,1267.7,1271,1260.5,1268.6,-0.3000000000001819,19.344230769230762,17.066737891737958,2.2774928774928043
2017-06-14,1268.4,1284.2,1259,1275.9,7.300000000000182,18.117307692307577,17.94230769230775,0.17499999999982663
2017-06-15,1262.7,1268.5,1252.7,1254.6,-21.300000000000182,15.711538461537884,18.213390313390292,-2.5018518518524075
2017-06-16,1255.6,1258.6,1253.2,1256.5,1.900000000000091,12.690384615384346,17.998361823361773,-5.307977207977427
2017-06-19,1255.8,1257.3,1244.3,1246.7,-9.799999999999955,9.875,17.181410256410192,-7.306410256410192
2017-06-20,1245.4,1249.4,1242.4,1243.5,-3.2000000000000455,6.2089743589740465,15.751566951566828,-9.542592592592781
2017-06-21,1243.9,1248.8,1241.7,1245.8,2.2999999999999545,2.526282051281896,13.841096866096702,-11.314814814814806
2017-06-22,1246.4,1256,1246.4,1249.4,3.6000000000001364,-1.9820512820515432,11.380341880341676,-13.36239316239322
2017-06-23,1250.9,1260,1250.6,1256.4,7,-4.960256410256534,8.614601139600937,-13.574857549857471
2017-06-26,1258.1,1259,1236.5,1246.4,-10,-7.4724358974362985,5.634971509971264,-13.107407407407562
2017-06-27,1245.2,1253.8,1241.8,1246.9,0.5,-9.256410256410845,2.5934472934469945,-11.84985754985784
2017-06-28,1247.3,1255.7,1246.7,1249.1,2.199999999999818,-10.433333333333621,-0.31153846153872816,-10.121794871794894
2017-06-29,1249.6,1253.2,1239.7,1245.8,-3.2999999999999545,-11.960256410256989,-3.0504985754988763,-8.909757834758112
2017-06-30,1245.2,1248.2,1239,1242.3,-3.5,-14.344871794872233,-5.741595441595791,-8.603276353276442
2017-07-03,1241.7,1242.6,1218,1219.2,-23.09999999999991,-15.864102564102723,-8.194159544159877,-7.6699430199428456
2017-07-05,1220.1,1228.4,1216.5,1221.7,2.5,-16.979487179487478,-10.361467236467584,-6.618019943019894
2017-07-06,1226.5,1229.5,1221.8,1223.3,1.599999999999909,-17.29871794871815,-12.06331908831943,-5.235398860398719
2017-07-07,1224.6,1228.1,1206.6,1209.7,-13.599999999999909,-17.588461538461615,-13.466452991453329,-4.122008547008287
2017-07-10,1212.1,1215,1204,1213.2,3.5,-18.11666666666656,-14.64914529914558,-3.4675213675209804
2017-07-11,1213.8,1217.1,1207.4,1214.7,1.5,-18.489102564102495,-15.675000000000207,-2.8141025641022885
2017-07-12,1216.5,1225.2,1212.5,1219.1,4.399999999999864,-19.151282051281896,-16.643660968661127,-2.507621082620769
2017-07-13,1219.2,1223.6,1215.6,1217.3,-1.7999999999999545,-18.491666666666788,-17.369373219373326,-1.1222934472934618
2017-07-14,1216.4,1232.7,1214,1227.5,10.200000000000045,-17.58141025640998,-17.728988603988633,0.1475783475786514
2017-07-17,1228.7,1235.4,1227.5,1233.7,6.2000000000000455,-17.10320512820499,-17.86666666666666,0.7634615384616694
2017-07-18,1233.3,1244.1,1232.2,1241.9,8.200000000000045,-16.29358974358979,-17.790455840455806,1.4968660968660146
2017-07-19,1242,1243.5,1235.1,1242,0.09999999999990905,-15.28397435897432,-17.566595441595382,2.2826210826210627
2017-07-20,1240.6,1247.2,1234.6,1245.5,3.5,-12.203846153846143,-16.968304843304775,4.764458689458632
2017-07-21,1244.1,1255.9,1242.8,1254.9,9.400000000000091,-8.629487179487342,-15.91417378917375,7.284686609686409
2017-07-24,1255.5,1259,1252,1254.3,-0.6000000000001364,-6.034615384615563,-14.530341880341869,8.495726495726306
2017-07-25,1255.2,1258,1248.8,1252.1,-2.2000000000000455,-2.3320512820514523,-12.661538461538486,10.329487179487034
2017-07-26,1250.3,1263.4,1243.2,1249.4,-2.699999999999818,0.5807692307691923,-10.542378917378933,11.123148148148125
2017-07-27,1266.8,1271.3,1260.3,1266.5,17.09999999999991,4.012820512820326,-8.14301994302001,12.155840455840336
2017-07-28,1265,1277,1263.2,1275.3,8.799999999999955,7.561538461538021,-5.402492877493008,12.964031339031028
2017-07-31,1276.3,1277.3,1271.7,1273.4,-1.8999999999998636,11.31346153846107,-2.3350427350429124,13.648504273503981
2017-08-01,1275.6,1280.3,1268.4,1279.4,6,14.753846153845643,1.0024928774926392,13.751353276353004
2017-08-02,1275.2,1279,1268.9,1278.4,-1,17.248076923076724,4.274928774928513,12.97314814814821
2017-08-03,1272.6,1277,1262.9,1274.4,-4,18.89871794871715,7.333618233617901,11.565099715099247
2017-08-04,1275.3,1276.5,1259.8,1264.6,-9.800000000000182,20.185897435897004,10.247008547008186,9.938888888888819
2017-08-07,1264.3,1265.6,1261.3,1264.7,0.10000000000013642,21.058974358974183,12.846011396011034,8.212962962963148
2017-08-08,1262.9,1271,1257.1,1262.6,-2.1000000000001364,20.919871794871824,15.105911680911326,5.813960113960498
2017-08-09,1266.1,1284.7,1265.9,1279.3,16.700000000000045,20.691666666666606,16.95911680911647,3.7325498575501364
2017-08-10,1283.2,1293.8,1280.3,1290.1,10.799999999999955,21.2275641025642,18.47756410256382,2.75000000000038
2017-08-11,1292.5,1298.1,1286.7,1294,3.900000000000091,22.225000000000136,19.68995726495705,2.535042735043085
2017-08-14,1296.4,1296.4,1284.2,1290.4,-3.599999999999909,21.112820512820463,20.39650997150981,0.7163105413106514
2017-08-15,1287,1287.7,1272.7,1279.7,-10.700000000000045,18.921794871794646,20.58247863247847,-1.660683760683824
2017-08-16,1276.9,1289.5,1273.2,1282.9,3.2000000000000455,17.090384615384664,20.381552706552636,-3.2911680911679717
2017-08-17,1290,1296,1286.4,1292.4,9.5,15.35448717948725,19.84472934472933,-4.49024216524208
2017-08-18,1293.8,1306.9,1289.1,1291.6,-0.8000000000001819,13.5967948717946,19.015598290598266,-5.418803418803666
2017-08-21,1289.1,1299.7,1286.2,1296.7,5.100000000000136,12.793589743590019,18.112678062678064,-5.319088319088046
2017-08-22,1297.1,1298.1,1287,1291,-5.7000000000000455,12.789743589743694,17.23468660968663,-4.4449430199429365
2017-08-23,1290.4,1297,1287.9,1294.7,3.7000000000000455,13.258974358974683,16.349287749287797,-3.0903133903131135
2017-08-24,1296,1296.8,1289.3,1292,-2.7000000000000455,13.785897435897596,15.411609686609735,-1.625712250712139
2017-08-25,1291.3,1301.4,1281.3,1297.9,5.900000000000091,13.320512820512704,14.545797720797761,-1.2252849002850574
2017-08-28,1297.6,1317.8,1297,1315.3,17.399999999999864,13.097435897435616,13.898646723646758,-0.8012108262111415
2017-08-29,1320.5,1331.9,1310.6,1318.9,3.6000000000001364,12.687820512820508,13.409472934472964,-0.7216524216524558
2017-08-30,1314.8,1319.3,1310.1,1314.1,-4.800000000000182,12.278205128204945,13.067663817663819,-0.7894586894588738
2017-08-31,1314.1,1329,1302.3,1322.2,8.100000000000136,13.019871794871278,13.003561253561227,0.016310541310051718
2017-09-01,1326.9,1334.5,1321.4,1330.4,8.200000000000045,14.52051282051275,13.19544159544153,1.3250712250712198
2017-09-05,1339.7,1349.7,1331.1,1344.5,14.099999999999909,16.200641025640834,13.574430199430102,2.626210826210732
2017-09-06,1345,1347.7,1336.4,1339,-5.5,17.627564102564065,14.059829059828921,3.567735042735144
2017-09-07,1339,1355.5,1337.2,1350.3,11.299999999999955,19.367307692307577,14.679985754985587,4.68732193732199
2017-09-08,1354,1362.4,1347.1,1351.2,0.900000000000091,21.583974358974274,15.598148148147983,5.985826210826291
2017-09-11,1341.5,1344.6,1330.6,1335.7,-15.5,22.642948717948684,16.658760683760548,5.984188034188136
2017-09-12,1331.7,1336.3,1326.7,1332.7,-3,23.41538461538471,17.850712250712125,5.564672364672585
2017-09-13,1336.2,1340.5,1324.5,1328,-4.7000000000000455,23.489102564102268,19.096367521367384,4.392735042734884
2017-09-14,1327.6,1334.9,1319.5,1329.3,1.2999999999999545,22.090384615384664,20.1042022792022,1.9861823361824626
2017-09-15,1333.7,1338.2,1323,1325.2,-4.099999999999909,20.84999999999991,20.807478632478553,0.04252136752135627
2017-09-18,1324,1324,1308.1,1310.8,-14.400000000000091,19.77884615384619,21.205056980056927,-1.4262108262107382
2017-09-19,1310.5,1315.3,1308.7,1310.6,-0.20000000000004547,18.173717948717695,21.265740740740664,-3.09202279202297
2017-09-20,1314.7,1319.8,1299.5,1316.4,5.800000000000182,16.00705128205118,20.892378917378842,-4.885327635327663
2017-09-21,1304.8,1305,1291.2,1294.8,-21.600000000000136,11.284615384615108,19.7480056980056,-8.46339031339049
2017-09-22,1294.1,1301.9,1294.1,1297.5,2.7000000000000455,7.264743589743603,18.039316239316147,-10.774572649572544
2017-09-25,1301.5,1315.8,1291.7,1311.5,14,3.2967948717946456,15.803917378917252,-12.507122507122606
2017-09-26,1314.2,1317.1,1295,1301.7,-9.799999999999955,-1.216666666666697,13.058831908831811,-14.275498575498508
2017-09-27,1297.3,1299.2,1284.1,1287.8,-13.900000000000091,-4.866025641025772,10.063675213675095,-14.929700854700867
2017-09-28,1285.1,1291.6,1280.4,1288.7,0.900000000000091,-8.444230769230899,6.808760683760561,-15.25299145299146
2017-09-29,1290.1,1293.2,1278.2,1284.8,-3.900000000000091,-11.663461538461661,3.3151709401708,-14.978632478632461
2017-10-02,1282.2,1282.8,1272,1275.8,-9,-15.498717948718422,-0.4262108262109905,-15.072507122507432
2017-10-03,1273.1,1277.4,1271,1274.6,-1.2000000000000455,-18.819230769231126,-4.295797720797913,-14.523433048433212
2017-10-04,1274.5,1285,1273.1,1276.8,2.2000000000000455,-20.1717948717951,-7.790954415954603,-12.380840455840497
2017-10-05,1277.5,1281.6,1268.5,1273.2,-3.599999999999909,-21.530769230769238,-10.990455840456029,-10.540313390313209
2017-10-06,1270.6,1279.2,1262.8,1274.9,1.7000000000000455,-23.481410256410527,-13.96581196581216,-9.515598290598367
2017-10-09,1278.6,1288,1277.7,1285,10.099999999999909,-22.867307692307804,-16.37143874643895,-6.495868945868853
2017-10-10,1286.8,1296.7,1284.6,1293.8,8.799999999999955,-21.76794871794891,-18.24943019943041,-3.5185185185185013
2017-10-11,1290.7,1295.9,1286.8,1288.9,-4.899999999999864,-21.512820512820554,-19.701495726495928,-1.8113247863246258
2017-10-12,1294.6,1299.8,1291.8,1296.5,7.599999999999909,-20.311538461538703,-20.662393162393375,0.3508547008546721
2017-10-13,1296,1306.4,1292.9,1304.6,8.099999999999909,-17.15384615384596,-20.846296296296437,3.6924501424504754
2017-10-16,1306,1308.4,1292.5,1303,-1.599999999999909,-14.108333333333348,-20.32286324786335,6.214529914530001
2017-10-17,1297.2,1298.4,1283.2,1286.2,-16.799999999999955,-12.087820512820372,-19.424643874643934,7.336823361823562
2017-10-18,1286.9,1290.8,1278.6,1283,-3.2000000000000455,-9.576282051281623,-18.096367521367533,8.52008547008591
2017-10-19,1282.8,1292.8,1277.6,1290,7,-6.831410256409981,-16.246367521367475,9.414957264957494
2017-10-20,1292,1292.9,1279.3,1280.5,-9.5,-4.646153846153538,-14.221794871794778,9.57564102564124
2017-10-23,1281.5,1284.7,1273.6,1280.9,0.40000000000009095,-2.300641025640971,-12.05876068376056,9.75811965811959
2017-10-24,1283.9,1285.3,1274.8,1278.3,-2.6000000000001364,-0.7673076923076678,-9.753703703703573,8.986396011395906
2017-10-25,1278,1281.3,1272,1279,0.7000000000000455,-0.051923076923003464,-7.502635327635163,7.45071225071216
2017-10-26,1278.6,1283.8,1266.4,1269.6,-9.400000000000091,-0.2685897435899278,-5.6264957264956035,5.357905982905676
2017-10-27,1268,1275.2,1263.8,1271.8,2.2000000000000455,-0.8089743589746377,-4.14878917378908,3.339814814814442
2017-10-30,1274.3,1279.9,1269.8,1277.7,5.900000000000091,-1.6141025641024953,-2.9850427350426494,1.370940170940154
2017-10-31,1277.6,1279.1,1268.3,1270.5,-7.2000000000000455,-2.878846153846098,-2.240883190883147,-0.6379629629629511
2017-11-01,1271.8,1281.9,1268.5,1277.3,6.7999999999999545,-4.082051282051225,-1.9353988603988403,-2.1466524216523846
2017-11-02,1275.2,1285.1,1274,1278.1,0.7999999999999545,-4.383974358974456,-1.9062678062678313,-2.4777065527066244
2017-11-03,1277.5,1281.2,1265.9,1269.2,-8.899999999999864,-4.783974358974092,-2.1821937321937335,-2.6017806267803585
2017-11-06,1270.7,1283.9,1266.4,1281.6,12.399999999999864,-5.360897435897414,-2.6925925925925944,-2.6683048433048193
2017-11-07,1282.6,1282.8,1272.3,1275.8,-5.7999999999999545,-5.752564102564065,-3.3259971509971566,-2.4265669515669086
2017-11-08,1276.4,1288.1,1276.1,1283.7,7.900000000000091,-5.869230769230626,-3.9482905982905674,-1.9209401709400584
2017-11-09,1282.1,1289.5,1280.5,1287.5,3.7999999999999545,-5.514102564102359,-4.4710826210825365,-1.0430199430198224
2017-11-10,1286,1287.7,1273.6,1274.2,-13.299999999999955,-5.952564102563883,-4.953133903133802,-0.9994301994300816
2017-11-13,1275.3,1279.9,1274.4,1278.9,4.7000000000000455,-5.331410256410209,-5.225641025640925,-0.10576923076928324
2017-11-14,1278.9,1283.8,1269.7,1282.9,4,-4.325641025641062,-5.252706552706463,0.9270655270654009
2017-11-15,1280.7,1290,1276.5,1277.7,-5.2000000000000455,-3.7064102564102086,-5.177421652421547,1.4710113960113382
2017-11-16,1278,1281.8,1274.9,1278.2,0.5,-2.653205128204945,-4.940669515669419,2.287464387464474
2017-11-17,1278.8,1297.5,1278.1,1296.5,18.299999999999955,-1.053205128205036,-4.462037037036932,3.408831908831896
2017-11-20,1294.1,1295.1,1274.1,1275.3,-21.200000000000045,-0.15961538461533564,-3.840598290598185,3.6809829059828494
2017-11-21,1276.6,1284.5,1275.8,1281.7,6.400000000000091,1.7012820512818507,-2.999430199430132,4.700712250711982
2017-11-22,1280.6,1294.6,1278.6,1292.2,10.5,2.3538461538464617,-2.125213675213596,4.479059829060057
2017-11-24,1291.9,1293.3,1285.1,1287.3,-4.900000000000091,3.1467948717943273,-1.114173789173795,4.260968660968122
2017-11-27,1288,1299,1286.2,1294.4,7.100000000000136,3.869230769230626,-0.09188034188036909,3.961111111110995
2017-11-28,1298.8,1301.3,1294.5,1299.2,4.7999999999999545,4.125,0.8470797720797489,3.277920227920251
2017-11-29,1298,1300.4,1285.1,1286.2,-13,4.921153846153857,1.8056980056979783,3.115455840455878
2017-11-30,1286.9,1288.4,1273.1,1276.7,-9.5,4.799358974358938,2.633760683760632,2.165598290598306
2017-12-01,1277.9,1292.5,1274.2,1282.3,5.599999999999909,4.622435897435707,3.264387464387381,1.3580484330483262
2017-12-04,1277.6,1280.5,1273.5,1277.7,-4.599999999999909,4.310897435897459,3.7611111111110254,0.5497863247864339
2017-12-05,1279.1,1279.8,1263.2,1264.9,-12.799999999999955,3.4679487179487296,3.957407407407345,-0.4894586894586155
2017-12-06,1268.3,1271.8,1264.8,1266.1,1.199999999999818,1.3807692307689194,3.849287749287618,-2.4685185185186986
2017-12-07,1265.2,1266.8,1245.8,1253.1,-13,0.1999999999998181,3.521866096866006,-3.321866096866188
2017-12-08,1249.5,1254.4,1244.4,1248.4,-4.699999999999818,-1.4634615384616154,2.929344729344646,-4.392806267806261
2017-12-11,1249.2,1253.4,1242.4,1246.9,-1.5,-4.038461538461888,2.022293447293325,-6.060754985755214
2017-12-12,1243.9,1247.9,1238.3,1241.7,-5.2000000000000455,-6.780769230769465,0.7220797720796226,-7.5028490028490875
2017-12-13,1246.3,1259.7,1242.3,1248.6,6.899999999999864,-9.328205128205354,-0.8476495726497433,-8.480555555555611
2017-12-14,1258.1,1261.6,1252.8,1257.1,8.5,-12.117307692307577,-2.7076210826212193,-9.409686609686357
2017-12-15,1255.5,1264.5,1255.2,1257.5,0.40000000000009095,-13.501282051281805,-4.686752136752249,-8.814529914529556
2017-12-18,1257.8,1267,1255.3,1265.5,8,-13.588461538461388,-6.581908831908929,-7.006552706552459
2017-12-19,1265.4,1268.6,1262.3,1264.2,-1.2999999999999545,-14.712179487179128,-8.370014245014268,-6.34216524216486
2017-12-20,1264.8,1271.4,1264.4,1269.6,5.399999999999864,-15.029487179487205,-10.062179487179492,-4.967307692307713
2017-12-21,1268.8,1272.5,1266,1270.6,1,-14.081410256409981,-11.464173789173755,-2.6172364672362267
2017-12-22,1270.3,1280.4,1268.4,1278.8,8.200000000000045,-13.065384615384346,-12.467165242165139,-0.5982193732192069
2017-12-26,1279,1288.4,1277.7,1287.5,8.700000000000045,-10.556410256410118,-12.886680911680767,2.330270655270649
2017-12-27,1287.8,1293.2,1286,1291.4,3.900000000000091,-6.7769230769229125,-12.60320512820494,5.826282051282028
2017-12-28,1292,1297.3,1290.5,1297.2,5.7999999999999545,-3.4275641025640198,-11.637678062677878,8.210113960113858
2017-12-29,1297.5,1309.8,1296.1,1309.3,12.099999999999909,1.1442307692304894,-10.010398860398734,11.154629629629223
2018-01-02,1305.3,1320.4,1304.6,1316.1,6.7999999999999545,5.850000000000136,-7.8505698005696765,13.700569800569813
2018-01-03,1319,1323,1308.9,1318.5,2.400000000000091,9.766666666666652,-5.130698005697923,14.897364672364574
2018-01-04,1315.5,1327.3,1307.1,1321.6,3.099999999999909,14.06217948717972,-1.8982905982904867,15.960470085470206
2018-01-05,1324.4,1324.7,1314.6,1322.3,0.7000000000000455,17.907051282051498,1.655982905983011,16.25106837606849
2018-01-08,1321.8,1323,1315.7,1320.4,-1.8999999999998636,21.27500000000009,5.4715811965812815,15.80341880341881
2018-01-09,1321.2,1321.4,1309.5,1313.7,-6.7000000000000455,23.52692307692314,9.25861823361831,14.26830484330483
2018-01-10,1313.3,1328.6,1308.9,1319.3,5.599999999999909,26.16217948717963,12.918518518518592,13.243660968661036
2018-01-11,1317.5,1324.7,1316.1,1322.5,3.2000000000000455,28.080769230768965,16.41944444444448,11.661324786324485
2018-01-12,1323.6,1340,1320.8,1334.9,12.400000000000091,29.338461538461615,19.55213675213683,9.786324786324787
2018-01-16,1337.3,1345,1332.1,1337.1,2.199999999999818,30.416025641025726,22.281695156695225,8.134330484330501
2018-01-17,1339,1344.5,1326.6,1339.2,2.1000000000001364,30.60448717948725,24.597008547008627,6.007478632478623
2018-01-18,1327.4,1333.3,1324.3,1327.2,-12,29.0653846153848,26.264031339031412,2.801353276353389
2018-01-19,1327,1338.2,1326.6,1333.1,5.899999999999864,27.166666666666742,27.29287749287755,-0.1262108262108086
2018-01-22,1334,1335.8,1328,1331.9,-1.199999999999818,24.814102564102996,27.686111111111206,-2.8720085470082104
2018-01-23,1333,1341.5,1330.7,1336.7,4.7999999999999545,22.683974358974638,27.59245014245026,-4.908475783475623
2018-01-24,1341.4,1361.6,1339.1,1356.3,19.59999999999991,21.701923076923322,27.09686609686623,-5.394943019942907
2018-01-25,1357,1365.4,1341,1362.9,6.600000000000136,21.189743589743102,26.33119658119669,-5.141452991453587
2018-01-26,1346.4,1356,1343.7,1352.1,-10.800000000000182,21.058974358974183,25.41125356125364,-4.352279202279458
2018-01-29,1353.7,1356.3,1340.9,1345.1,-7,20.097435897435844,24.264743589743652,-4.1673076923078085
2018-01-30,1344,1352.5,1337.5,1340,-5.099999999999909,18.84807692307686,22.958475783475834,-4.110398860398973
2018-01-31,1341.8,1351,1335.5,1343.1,3.099999999999909,16.74294871794882,21.58931623931628,-4.846367521367458
2018-02-01,1348.2,1354.3,1340.2,1347.9,4.800000000000182,14.98525641025617,20.235826210826215,-5.2505698005700445
2018-02-02,1352.2,1353.3,1330.1,1337.3,-10.600000000000136,12.911538461538385,18.913319088319035,-6.001780626780651
2018-02-05,1334.6,1344.8,1331.6,1336.5,-0.7999999999999545,11.951923076922867,17.72086894586884,-5.768945868945973
2018-02-06,1343.1,1349.3,1322.8,1329.5,-7,10.409615384615563,16.466168091167976,-6.056552706552413
2018-02-07,1326.6,1334.8,1313.5,1314.6,-14.900000000000091,8.764102564102586,15.085541310541252,-6.321438746438666
2018-02-08,1320.7,1324.5,1309,1319,4.400000000000091,7.177564102564247,13.54316239316237,-6.365598290598124
2018-02-09,1321,1325,1313.2,1315.7,-3.2999999999999545,3.9019230769233673,11.743660968660985,-7.841737891737617
2018-02-12,1317.1,1330,1316.3,1326.4,10.700000000000045,0.6756410256411982,9.724501424501467,-9.048860398860269
2018-02-13,1325,1333.5,1323.7,1330.4,4,-1.4442307692306713,7.703703703703746,-9.147934472934416
2018-02-14,1331.9,1358.6,1319.1,1358,27.59999999999991,-1.815384615384346,5.836965811965911,-7.652350427350257
2018-02-15,1353,1359.8,1350.8,1355.3,-2.7000000000000455,-2.140384615384619,4.164529914530021,-6.30491452991464
2018-02-16,1356.6,1364.4,1347.3,1356.2,0.900000000000091,-2.4679487179487296,2.562321937322066,-5.030270655270796
2018-02-20,1350.2,1354,1330.6,1331.2,-25,-4.194230769230671,0.9396723646724846,-5.133903133903156
2018-02-21,1331.2,1338.5,1324.4,1332.1,0.8999999999998636,-4.519871794871733,-0.536324786324662,-3.983547008547071
2018-02-22,1326.2,1334.4,1322.9,1332.7,0.6000000000001364,-4.667307692307531,-1.8524216524215262,-2.814886039886005
2018-02-23,1333.7,1334.2,1327.7,1330.3,-2.400000000000091,-4.258333333333212,-2.7591168091167018,-1.4992165242165103
2018-02-26,1330.4,1342.9,1328,1332.8,2.5,-2.9570512820514523,-3.1627492877492185,0.2056980056977662
2018-02-27,1334.7,1338.4,1314.4,1318.6,-14.200000000000045,-2.4326923076923777,-3.272578347578297,0.8398860398859194
2018-02-28,1318.9,1323.7,1316.7,1317.9,-0.6999999999998181,-1.7108974358977775,-3.260968660968678,1.5500712250709006
2018-03-01,1319.3,1322.3,1303.6,1305.2,-12.700000000000045,-2.266025641025635,-3.274928774928791,1.0089031339031558
2018-03-02,1318,1326.6,1316.2,1323.4,18.200000000000045,-1.5839743589747286,-3.1767094017094575,1.5927350427347289
2018-03-05,1324.9,1328.9,1318.3,1319.9,-3.5,-3.1051282051284943,-3.0556980056981047,-0.04943019943038962
2018-03-06,1321,1339.9,1320.8,1335.2,15.299999999999955,-4.1301282051281305,-3.01239316239326,-1.1177350427348705
2018-03-07,1339.5,1342,1323,1327.6,-7.600000000000136,-5.840384615384664,-3.1427350427351635,-2.697649572649501
2018-03-08,1326.2,1329.8,1319.6,1321.7,-5.899999999999864,-5.928205128205036,-3.328276353276477,-2.599928774928559
2018-03-09,1322.7,1325.9,1313.2,1324,2.2999999999999545,-5.868589743589837,-3.6517806267807424,-2.2168091168090944
2018-03-12,1324.1,1325,1315.3,1320.8,-3.2000000000000455,-5.817948717948639,-4.027920227920327,-1.7900284900283117
2018-03-13,1323.3,1328.8,1313.8,1327.1,6.2999999999999545,-5.69230769230785,-4.470299145299224,-1.2220085470086257
2018-03-14,1326.7,1330.5,1321.7,1325.6,-1.5,-5.873076923077178,-4.871082621082729,-1.0019943019944497
2018-03-15,1324.7,1328.1,1314.9,1317.8,-7.7999999999999545,-5.489743589743739,-5.3050569800570635,-0.1846866096866755
2018-03-16,1316.8,1321.8,1309.5,1312.3,-5.5,-5.867948717949048,-5.612037037037124,-0.2559116809119235
2018-03-19,1312.9,1319.6,1307.4,1317.8,5.5,-4.771794871795237,-5.6833333333334695,0.9115384615382327
2018-03-20,1316.5,1318.1,1306.6,1311.9,-5.899999999999864,-5.583974358974501,-5.654843304843451,0.0708689458689502
2018-03-21,1310.6,1336.9,1309.5,1321.5,9.599999999999909,-5.262179487179537,-5.580840455840619,0.3186609686610815
2018-03-22,1332,1335,1324.6,1327.4,5.900000000000091,-5.796794871794873,-5.5728632478634,-0.22393162393147303
2018-03-23,1329,1350.4,1328.9,1349.9,22.5,-3.626923076923049,-5.329415954416112,1.7024928774930634
2018-03-26,1347,1356,1343.4,1355,5.099999999999909,-0.840384615384437,-4.790313390313511,3.9499287749290737
2018-03-27,1359.3,1362.6,1345.4,1347.9,-7.099999999999909,1.4705128205127949,-3.9743589743590695,5.444871794871864
2018-03-28,1351.1,1352.2,1327.7,1330,-17.90000000000009,2.2833333333330756,-3.1106837606838678,5.394017094016943
2018-03-29,1329.3,1332.6,1325.4,1327.3,-2.7000000000000455,2.4846153846149264,-2.1826210826212042,4.667236467236131
2018-04-02,1330.7,1349.2,1329,1346.9,19.600000000000136,3.7134615384611607,-1.2398148148149377,4.953276353276099
2018-04-03,1345,1346.6,1332.7,1337.3,-9.600000000000136,5.069230769230444,-0.05612535612549942,5.125356125355943
2018-04-04,1336.7,1352.5,1335.2,1340.2,2.900000000000091,7.109615384615154,1.3185185185183552,5.791096866096798
2018-04-05,1337.1,1338.7,1326,1328.5,-11.700000000000045,7.620512820512431,2.8093304843302778,4.811182336182153
2018-04-06,1329.7,1339.1,1322.6,1336.1,7.599999999999909,8.937179487179264,4.205341880341646,4.731837606837619
2018-04-09,1338,1341.5,1330.1,1340.1,4,9.144871794871733,5.314814814814554,3.8300569800571793
2018-04-10,1339.8,1346.2,1334.2,1345.9,5.800000000000182,9.82115384615372,6.242663817663545,3.578490028490175
2018-04-11,1343.1,1369.4,1342.5,1360,14.099999999999909,9.120512820512886,7.002350427350191,2.118162393162695
2018-04-12,1356.3,1356.7,1336.7,1341.9,-18.09999999999991,7.771153846153766,7.589743589743396,0.1814102564103699
2018-04-13,1337.6,1350.3,1335.5,1347.9,6,6.990384615384528,7.9538461538459915,-0.9634615384614635
2018-04-16,1349.8,1353.5,1342.8,1350.7,2.7999999999999545,7.600000000000136,8.235042735042624,-0.6350427350424876
2018-04-17,1349.1,1352.2,1340.2,1349.5,-1.2000000000000455,8.469230769230762,8.386111111111026,0.08311965811973643
2018-04-18,1350.4,1359,1345,1353.5,4,7.761538461538521,8.40178062678059,-0.6402421652420696
2018-04-19,1352.4,1357.7,1343.2,1348.8,-4.7000000000000455,7.885256410256034,8.284900284900232,-0.39964387464419815
2018-04-20,1348.5,1348.9,1337,1338.3,-10.5,7.238461538461479,8.07307692307687,-0.8346153846153914
2018-04-23,1336.2,1337.6,1323.8,1324,-14.299999999999955,6.625,7.717948717948679,-1.092948717948679
2018-04-24,1326.1,1334.5,1323.6,1333,9,5.5705128205124765,7.323504273504189,-1.7529914529917123
2018-04-25,1332,1333.8,1320.2,1322.8,-10.200000000000045,3.936538461538248,6.897435897435798,-2.96089743589755
2018-04-26,1324.2,1328,1316.2,1317.9,-4.899999999999864,1.37243589743548,6.273219373219238,-4.900783475783758
2018-04-27,1318,1326.4,1315.8,1323.4,5.5,-1.7506410256412437,5.234259259259084,-6.984900284900328
2018-04-30,1324,1325.9,1310.7,1319.2,-4.2000000000000455,-3.3269230769230944,3.9235754985753224,-7.250498575498417
2018-05-01,1316,1317.4,1302.3,1306.8,-12.400000000000091,-5.094230769231217,2.4951566951564623,-7.589387464387679
2018-05-02,1304.4,1314.9,1304.3,1305.6,-1.2000000000000455,-6.952564102564111,0.8465099715097798,-7.79907407407389
2018-05-03,1305.5,1319,1305.2,1312.7,7.100000000000136,-8.665384615384255,-0.9205840455841907,-7.744800569800065
2018-05-04,1312.8,1316.9,1308.5,1314.7,2,-11.310256410255988,-2.9133903133904115,-8.396866096865576
2018-05-07,1316.3,1320.1,1310.6,1314.1,-0.6000000000001364,-13.694230769230444,-5.053917378917403,-8.640313390313041
