"Date Time","Open","High","Low","Close","Change","Volume","Open Interest","MACD","MACD-Signal","MACD-Histogram"
2003-11-24,397.5,402,390.5,398,2,117645,278155,13.628846153846098,11.447150997150983,2.181695156695115
2003-12-01,398.9,407.5,397.8,407.3,9.300000000000011,46351,277404,14.516025641025749,11.959116809116804,2.5569088319089452
2003-12-08,407.3,413.3,403.3,410.1,2.8000000000000114,43461,275994,14.748076923077008,12.443589743589744,2.304487179487264
2003-12-15,405,414.6,402.1,409.9,-0.20000000000004547,37217,279198,15.043589743589791,13.064458689458698,1.9791310541310931
2003-12-22,409.3,413.5,409,412.8,2.900000000000034,21078,274260,16.02179487179501,13.647863247863276,2.3739316239317336
2003-12-29,413.2,418.4,412.8,416.1,3.3000000000000114,25834,278360,17.029487179487262,14.281054131054159,2.748433048433103
2004-01-05,416.8,431.5,416.6,426.8,10.699999999999989,62504,289913,18.43717948717955,15.044943019943068,3.392236467236481
2004-01-12,427.3,429.7,405.7,407,-19.80000000000001,66735,296056,17.624358974358984,15.590669515669568,2.033689458689416
2004-01-19,407,413.6,405.8,408,1,82347,279922,17.83589743589755,16.098361823361888,1.7375356125356625
2004-01-26,407.6,416,397.5,402.9,-5.100000000000023,121146,268580,17.34166666666664,16.510897435897505,0.8307692307691354
2004-02-02,403.1,410.2,395,404.2,1.3000000000000114,48848,235247,16.07756410256411,16.68440170940177,-0.606837606837658
2004-02-09,403.4,418,403,410.8,6.600000000000023,41091,238470,15.537820512820588,16.772150997151055,-1.2343304843304672
2004-02-16,411.7,417.7,394.5,398,-12.800000000000011,53157,244983,14.241666666666731,16.68304843304849,-2.4413817663817596
2004-02-23,399.5,405,391,396.8,-1.1999999999999886,53487,237797,12.597435897436014,16.30256410256416,-3.705128205128144
2004-03-01,397.5,403.5,388.2,401.6,4.800000000000011,55084,232892,11.008333333333383,15.633547008547062,-4.625213675213679
2004-03-08,401.2,406.4,395.1,395.6,-6,46089,233418,9.0974358974359,14.595797720797767,-5.498361823361867
2004-03-15,396,414.4,396,412.7,17.099999999999966,57071,251952,7.942948717948639,13.520085470085506,-5.577136752136868
2004-03-22,412.3,425,411.5,423.2,10.5,109896,285122,6.942307692307509,12.309686609686613,-5.367378917379105
2004-03-29,423,433,417.6,422.5,-0.6999999999999886,88787,300595,4.5647435897435,10.890028490028486,-6.325284900284986
2004-04-05,423,425.1,414.5,420.7,-1.8000000000000114,40601,306191,3.914102564102336,9.538532763532734,-5.624430199430398
2004-04-12,421.5,423.1,396.2,401.6,-19.099999999999966,75181,285486,2.2499999999998295,8.062108262108204,-5.812108262108374
2004-04-19,402.3,406.5,390.2,395.7,-5.900000000000034,49435,254289,1.3999999999998636,6.63525641025633,-5.235256410256467
2004-04-26,395.5,400,377,387.5,-8.199999999999989,56305,247480,-0.10320512820533168,5.224074074073958,-5.32727920227929
2004-05-03,388.9,395.3,377.7,379.1,-8.399999999999977,49952,250154,-2.5794871794872165,3.714316239316114,-6.29380341880333
2004-05-10,379.1,384.5,371.3,377.1,-2,57240,254746,-3.5173076923078384,2.312678062677921,-5.82998575498576
2004-05-17,378.1,387.3,375.5,384.9,7.7999999999999545,57127,255334,-4.082051282051339,0.9765669515668125,-5.0586182336181515
2004-05-24,385.3,398,383.2,394.9,10,104655,243615,-4.521153846153936,-0.29715099715112575,-4.224002849002811
2004-05-31,396,399.8,385.5,391.7,-3.1999999999999886,49826,227237,-4.246153846153902,-1.2761396011397261,-2.970014245014176
2004-06-07,392.2,396.1,383.2,386.6,-5.099999999999966,39222,225310,-5.517307692307725,-2.3240740740741774,-3.1932336182335472
2004-06-14,384.7,396.9,382.5,395.7,9.099999999999966,45142,222135,-7.2628205128206105,-3.381054131054226,-3.8817663817663846
2004-06-21,395.7,404,393.2,403.2,7.5,39711,224641,-8.50192307692322,-4.481267806267902,-4.020655270655317
2004-06-28,403.2,405.6,391,398.7,-4.5,43193,226746,-9.666025641025783,-5.543803418803508,-4.122222222222275
2004-07-05,398.5,409.6,389,407.9,9.199999999999989,68134,232810,-8.414102564102734,-6.192094017094121,-2.2220085470086133
2004-07-12,408.2,409.4,400.8,406.8,-1.099999999999966,49878,253446,-7.481410256410243,-6.632549857549943,-0.8488603988602996
2004-07-19,406.8,408.4,387.4,390.5,-16.30000000000001,62533,250781,-6.558333333333337,-6.907692307692388,0.34935897435905083
